id,region,country,item_type,sales_channel,order_priority,order_date,order_id,ship_date,units_sold,unit_price,unit_cost,total_revenue,total_cost,total_profit,created_at,updated_at
891,Asia,Kyrgyzstan,Vegetables,Offline,C,2011-11-18T00:00:00.000000Z,996324193,2011-12-22T00:00:00.000000Z,3324,154.06,90.93,512095.44,302251.32,209844.12,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
892,"Australia and Oceania","Samoa ","Office Supplies",Offline,L,2015-05-31T00:00:00.000000Z,351571357,2015-06-13T00:00:00.000000Z,6632,651.21,524.96,4318824.72,3481534.72,837290.00,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
893,Asia,Laos,"Office Supplies",Offline,M,2015-09-13T00:00:00.000000Z,652040994,2015-10-04T00:00:00.000000Z,2275,651.21,524.96,1481502.75,1194284.00,287218.75,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
894,"Sub-Saharan Africa",Lesotho,Fruits,Offline,C,2017-03-03T00:00:00.000000Z,769656932,2017-03-23T00:00:00.000000Z,7444,9.33,6.92,69452.52,51512.48,17940.04,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
895,Europe,Russia,"Personal Care",Offline,C,2010-03-03T00:00:00.000000Z,996655499,2010-04-07T00:00:00.000000Z,1365,81.73,56.67,111561.45,77354.55,34206.90,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
896,"Sub-Saharan Africa","Seychelles ",Beverages,Online,M,2012-08-11T00:00:00.000000Z,795585525,2012-09-12T00:00:00.000000Z,291,47.45,31.79,13807.95,9250.89,4557.06,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
897,"Central America and the Caribbean",Cuba,Clothes,Online,H,2013-03-10T00:00:00.000000Z,149308335,2013-04-17T00:00:00.000000Z,2509,109.28,35.84,274183.52,89922.56,184260.96,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
898,"Central America and the Caribbean","Saint Kitts and Nevis ","Personal Care",Online,C,2013-01-04T00:00:00.000000Z,910997760,2013-01-24T00:00:00.000000Z,3336,81.73,56.67,272651.28,189051.12,83600.16,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
899,"Australia and Oceania","Marshall Islands",Household,Online,H,2014-04-04T00:00:00.000000Z,954140126,2014-04-10T00:00:00.000000Z,121,668.27,502.54,80860.67,60807.34,20053.33,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
900,"Sub-Saharan Africa",Lesotho,Vegetables,Online,H,2016-05-20T00:00:00.000000Z,922534263,2016-06-04T00:00:00.000000Z,7244,154.06,90.93,1116010.64,658696.92,457313.72,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
901,Europe,Germany,Household,Offline,M,2012-05-03T00:00:00.000000Z,180291497,2012-05-31T00:00:00.000000Z,1115,668.27,502.54,745121.05,560332.10,184788.95,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
902,"Middle East and North Africa",Qatar,Beverages,Offline,C,2015-01-25T00:00:00.000000Z,861835658,2015-02-08T00:00:00.000000Z,5178,47.45,31.79,245696.10,164608.62,81087.48,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
903,"Sub-Saharan Africa","South Sudan",Beverages,Offline,L,2015-11-11T00:00:00.000000Z,221903073,2015-11-16T00:00:00.000000Z,4905,47.45,31.79,232742.25,155929.95,76812.30,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
904,"Middle East and North Africa",Afghanistan,Snacks,Online,L,2010-11-13T00:00:00.000000Z,985542571,2010-12-05T00:00:00.000000Z,2803,152.58,97.44,427681.74,273124.32,154557.42,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
905,"Sub-Saharan Africa",Malawi,Vegetables,Offline,M,2012-06-08T00:00:00.000000Z,998115479,2012-07-28T00:00:00.000000Z,3406,154.06,90.93,524728.36,309707.58,215020.78,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
906,"Australia and Oceania","Papua New Guinea","Office Supplies",Online,L,2015-01-20T00:00:00.000000Z,875295627,2015-01-30T00:00:00.000000Z,8282,651.21,524.96,5393321.22,4347718.72,1045602.50,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
907,"Sub-Saharan Africa",Burundi,"Personal Care",Online,H,2014-04-10T00:00:00.000000Z,853069341,2014-05-19T00:00:00.000000Z,1030,81.73,56.67,84181.90,58370.10,25811.80,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
908,Europe,Germany,"Personal Care",Offline,C,2010-07-02T00:00:00.000000Z,337735450,2010-07-12T00:00:00.000000Z,2280,81.73,56.67,186344.40,129207.60,57136.80,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
909,Europe,Cyprus,"Baby Food",Offline,H,2012-10-08T00:00:00.000000Z,155905282,2012-10-18T00:00:00.000000Z,4692,255.28,159.42,1197773.76,747998.64,449775.12,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
910,"Middle East and North Africa",Turkey,Fruits,Offline,M,2012-04-05T00:00:00.000000Z,304502665,2012-04-21T00:00:00.000000Z,7960,9.33,6.92,74266.80,55083.20,19183.60,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
911,"Sub-Saharan Africa",Ghana,Clothes,Offline,H,2016-05-10T00:00:00.000000Z,400763928,2016-05-26T00:00:00.000000Z,3807,109.28,35.84,416028.96,136442.88,279586.08,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
912,"Sub-Saharan Africa",Namibia,Beverages,Online,H,2014-07-28T00:00:00.000000Z,132237899,2014-09-03T00:00:00.000000Z,988,47.45,31.79,46880.60,31408.52,15472.08,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
913,Europe,Croatia,Snacks,Offline,L,2012-08-20T00:00:00.000000Z,606785905,2012-09-07T00:00:00.000000Z,288,152.58,97.44,43943.04,28062.72,15880.32,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
914,Europe,Spain,Clothes,Offline,C,2013-07-21T00:00:00.000000Z,302581775,2013-08-31T00:00:00.000000Z,9526,109.28,35.84,1041001.28,341411.84,699589.44,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
915,"North America",Canada,Clothes,Offline,H,2013-10-29T00:00:00.000000Z,918111836,2013-12-12T00:00:00.000000Z,8550,109.28,35.84,934344.00,306432.00,627912.00,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
916,"Australia and Oceania",Nauru,Beverages,Online,M,2014-10-19T00:00:00.000000Z,622174918,2014-10-28T00:00:00.000000Z,4239,47.45,31.79,201140.55,134757.81,66382.74,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
917,"Middle East and North Africa",Lebanon,Cereal,Online,C,2011-04-27T00:00:00.000000Z,803882348,2011-05-28T00:00:00.000000Z,5506,205.70,117.11,1132584.20,644807.66,487776.54,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
918,Asia,"Sri Lanka",Cosmetics,Online,M,2010-08-25T00:00:00.000000Z,222657954,2010-10-04T00:00:00.000000Z,8291,437.20,263.33,3624825.20,2183269.03,1441556.17,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
919,Europe,Italy,Snacks,Online,L,2013-07-18T00:00:00.000000Z,858238065,2013-08-18T00:00:00.000000Z,570,152.58,97.44,86970.60,55540.80,31429.80,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
920,"Middle East and North Africa",Afghanistan,Beverages,Online,M,2010-06-22T00:00:00.000000Z,260671508,2010-07-30T00:00:00.000000Z,7347,47.45,31.79,348615.15,233561.13,115054.02,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
921,Europe,Ireland,Beverages,Offline,H,2015-09-07T00:00:00.000000Z,100319612,2015-09-13T00:00:00.000000Z,5657,47.45,31.79,268424.65,179836.03,88588.62,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
922,Europe,Slovakia,Meat,Online,C,2010-05-28T00:00:00.000000Z,317856204,2010-06-19T00:00:00.000000Z,9569,421.89,364.69,4037065.41,3489718.61,547346.80,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
923,"Sub-Saharan Africa",Eritrea,Cereal,Offline,M,2014-10-21T00:00:00.000000Z,474267613,2014-11-24T00:00:00.000000Z,5181,205.70,117.11,1065731.70,606746.91,458984.79,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
924,"Sub-Saharan Africa",Mauritania,Cereal,Online,M,2016-01-12T00:00:00.000000Z,200852668,2016-02-08T00:00:00.000000Z,5623,205.70,117.11,1156651.10,658509.53,498141.57,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
925,"Middle East and North Africa","United Arab Emirates",Household,Online,H,2017-06-12T00:00:00.000000Z,549222695,2017-06-13T00:00:00.000000Z,6055,668.27,502.54,4046374.85,3042879.70,1003495.15,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
926,Asia,Japan,Fruits,Online,M,2012-02-12T00:00:00.000000Z,841301524,2012-03-30T00:00:00.000000Z,8671,9.33,6.92,80900.43,60003.32,20897.11,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
927,"Australia and Oceania",Vanuatu,Snacks,Offline,L,2016-11-22T00:00:00.000000Z,919325482,2016-12-03T00:00:00.000000Z,7695,152.58,97.44,1174103.10,749800.80,424302.30,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
928,Europe,Georgia,"Personal Care",Offline,L,2015-08-13T00:00:00.000000Z,695843398,2015-09-19T00:00:00.000000Z,4380,81.73,56.67,357977.40,248214.60,109762.80,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
929,"Middle East and North Africa",Syria,"Office Supplies",Online,H,2015-11-25T00:00:00.000000Z,603716599,2015-12-21T00:00:00.000000Z,2013,651.21,524.96,1310885.73,1056744.48,254141.25,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
930,"Middle East and North Africa",Iraq,"Office Supplies",Online,C,2015-01-27T00:00:00.000000Z,246118915,2015-02-15T00:00:00.000000Z,911,651.21,524.96,593252.31,478238.56,115013.75,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
931,"Central America and the Caribbean","The Bahamas",Cosmetics,Online,M,2011-07-13T00:00:00.000000Z,646536672,2011-08-03T00:00:00.000000Z,3423,437.20,263.33,1496535.60,901378.59,595157.01,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
932,"Middle East and North Africa",Israel,Clothes,Offline,L,2016-02-01T00:00:00.000000Z,198768699,2016-02-25T00:00:00.000000Z,8930,109.28,35.84,975870.40,320051.20,655819.20,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
933,"Sub-Saharan Africa",Eritrea,Meat,Online,C,2010-04-30T00:00:00.000000Z,516926324,2010-06-05T00:00:00.000000Z,8841,421.89,364.69,3729929.49,3224224.29,505705.20,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
934,Europe,"Bosnia and Herzegovina",Vegetables,Online,M,2010-12-28T00:00:00.000000Z,585433375,2011-02-15T00:00:00.000000Z,1600,154.06,90.93,246496.00,145488.00,101008.00,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
935,"Sub-Saharan Africa",Nigeria,Meat,Online,M,2013-02-24T00:00:00.000000Z,809026181,2013-03-16T00:00:00.000000Z,7680,421.89,364.69,3240115.20,2800819.20,439296.00,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
936,"Sub-Saharan Africa",Comoros,Household,Online,C,2016-09-26T00:00:00.000000Z,762753570,2016-11-13T00:00:00.000000Z,4586,668.27,502.54,3064686.22,2304648.44,760037.78,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
937,"Middle East and North Africa",Algeria,Cereal,Offline,L,2015-03-05T00:00:00.000000Z,541976869,2015-04-14T00:00:00.000000Z,1854,205.70,117.11,381367.80,217121.94,164245.86,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
938,"Sub-Saharan Africa",Mozambique,Cosmetics,Offline,C,2014-04-22T00:00:00.000000Z,312369906,2014-06-04T00:00:00.000000Z,6052,437.20,263.33,2645934.40,1593673.16,1052261.24,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
939,"Middle East and North Africa",Somalia,Beverages,Online,C,2013-06-21T00:00:00.000000Z,759919011,2013-07-09T00:00:00.000000Z,5777,47.45,31.79,274118.65,183650.83,90467.82,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
940,Europe,"Czech Republic",Household,Offline,H,2016-11-09T00:00:00.000000Z,840923011,2016-11-23T00:00:00.000000Z,6661,668.27,502.54,4451346.47,3347418.94,1103927.53,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
941,"Sub-Saharan Africa",Tanzania,"Office Supplies",Online,M,2014-07-30T00:00:00.000000Z,931993234,2014-09-13T00:00:00.000000Z,6364,651.21,524.96,4144300.44,3340845.44,803455.00,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
942,Asia,Vietnam,Cereal,Offline,L,2016-09-25T00:00:00.000000Z,580053508,2016-10-04T00:00:00.000000Z,9578,205.70,117.11,1970194.60,1121679.58,848515.02,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
943,"Middle East and North Africa",Egypt,Household,Online,C,2011-10-13T00:00:00.000000Z,752340161,2011-11-03T00:00:00.000000Z,3027,668.27,502.54,2022853.29,1521188.58,501664.71,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
944,Europe,Norway,Beverages,Online,L,2015-09-27T00:00:00.000000Z,686402022,2015-10-30T00:00:00.000000Z,467,47.45,31.79,22159.15,14845.93,7313.22,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
945,Europe,Greece,Household,Online,H,2015-05-28T00:00:00.000000Z,140100419,2015-06-06T00:00:00.000000Z,7682,668.27,502.54,5133650.14,3860512.28,1273137.86,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
946,"Sub-Saharan Africa",Botswana,Meat,Online,L,2017-07-27T00:00:00.000000Z,741609179,2017-08-01T00:00:00.000000Z,7491,421.89,364.69,3160377.99,2731892.79,428485.20,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
947,Asia,India,Beverages,Online,M,2014-12-11T00:00:00.000000Z,139414632,2015-01-17T00:00:00.000000Z,4743,47.45,31.79,225055.35,150779.97,74275.38,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
948,Europe,Serbia,Household,Online,M,2012-09-01T00:00:00.000000Z,552315604,2012-09-10T00:00:00.000000Z,1316,668.27,502.54,879443.32,661342.64,218100.68,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
949,"Australia and Oceania","Papua New Guinea","Baby Food",Online,H,2016-12-10T00:00:00.000000Z,219423425,2017-01-21T00:00:00.000000Z,1122,255.28,159.42,286424.16,178869.24,107554.92,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
950,"Sub-Saharan Africa",Mauritania,"Office Supplies",Offline,L,2016-02-05T00:00:00.000000Z,150161921,2016-03-16T00:00:00.000000Z,5104,651.21,524.96,3323775.84,2679395.84,644380.00,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
951,"Middle East and North Africa","Saudi Arabia","Baby Food",Offline,L,2014-09-05T00:00:00.000000Z,974267423,2014-09-30T00:00:00.000000Z,6236,255.28,159.42,1591926.08,994143.12,597782.96,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
952,"Sub-Saharan Africa",Niger,Cosmetics,Offline,H,2014-07-06T00:00:00.000000Z,691788756,2014-07-09T00:00:00.000000Z,4521,437.20,263.33,1976581.20,1190514.93,786066.27,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
953,Asia,Tajikistan,Snacks,Offline,H,2010-11-28T00:00:00.000000Z,523087251,2011-01-17T00:00:00.000000Z,1996,152.58,97.44,304549.68,194490.24,110059.44,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
954,"Australia and Oceania","Samoa ",Cosmetics,Offline,C,2011-08-11T00:00:00.000000Z,858836734,2011-08-31T00:00:00.000000Z,7730,437.20,263.33,3379556.00,2035540.90,1344015.10,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
955,"Middle East and North Africa",Iraq,Cereal,Offline,M,2010-04-10T00:00:00.000000Z,810023534,2010-05-21T00:00:00.000000Z,2819,205.70,117.11,579868.30,330133.09,249735.21,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
956,"Sub-Saharan Africa",Zambia,Meat,Online,H,2012-12-25T00:00:00.000000Z,457946479,2013-01-16T00:00:00.000000Z,5395,421.89,364.69,2276096.55,1967502.55,308594.00,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
957,"Middle East and North Africa",Oman,Cosmetics,Online,H,2011-09-28T00:00:00.000000Z,404216897,2011-11-07T00:00:00.000000Z,5617,437.20,263.33,2455752.40,1479124.61,976627.79,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
958,"Central America and the Caribbean",Barbados,Beverages,Online,L,2010-12-20T00:00:00.000000Z,420758616,2010-12-24T00:00:00.000000Z,680,47.45,31.79,32266.00,21617.20,10648.80,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
959,Europe,Armenia,Vegetables,Online,C,2016-03-01T00:00:00.000000Z,799807965,2016-04-15T00:00:00.000000Z,9805,154.06,90.93,1510558.30,891568.65,618989.65,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
960,Asia,Taiwan,"Baby Food",Online,M,2014-12-12T00:00:00.000000Z,103913772,2015-01-05T00:00:00.000000Z,9249,255.28,159.42,2361084.72,1474475.58,886609.14,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
961,"Sub-Saharan Africa",Botswana,"Office Supplies",Online,M,2011-02-25T00:00:00.000000Z,115937364,2011-03-17T00:00:00.000000Z,7297,651.21,524.96,4751879.37,3830633.12,921246.25,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
962,"Australia and Oceania",Tonga,"Baby Food",Online,M,2013-06-20T00:00:00.000000Z,889052569,2013-06-20T00:00:00.000000Z,9267,255.28,159.42,2365679.76,1477345.14,888334.62,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
963,"Australia and Oceania","Marshall Islands","Baby Food",Offline,C,2016-06-30T00:00:00.000000Z,296745717,2016-08-12T00:00:00.000000Z,2507,255.28,159.42,639986.96,399665.94,240321.02,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
964,"Sub-Saharan Africa","Sao Tome and Principe",Beverages,Online,H,2012-02-14T00:00:00.000000Z,782815635,2012-02-29T00:00:00.000000Z,1397,47.45,31.79,66287.65,44410.63,21877.02,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
965,"Sub-Saharan Africa",Tanzania,Household,Offline,L,2016-01-05T00:00:00.000000Z,811373651,2016-02-24T00:00:00.000000Z,2349,668.27,502.54,1569766.23,1180466.46,389299.77,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
966,"Central America and the Caribbean","Saint Kitts and Nevis ",Meat,Offline,L,2010-10-27T00:00:00.000000Z,716843593,2010-11-11T00:00:00.000000Z,8804,421.89,364.69,3714319.56,3210730.76,503588.80,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
967,"Central America and the Caribbean",Belize,Vegetables,Offline,L,2010-07-23T00:00:00.000000Z,453961789,2010-09-04T00:00:00.000000Z,6236,154.06,90.93,960718.16,567039.48,393678.68,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
968,"North America",Canada,Vegetables,Offline,C,2011-05-15T00:00:00.000000Z,947777068,2011-05-20T00:00:00.000000Z,7151,154.06,90.93,1101683.06,650240.43,451442.63,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
969,Europe,Andorra,Cereal,Online,H,2010-06-17T00:00:00.000000Z,943650758,2010-07-23T00:00:00.000000Z,6084,205.70,117.11,1251478.80,712497.24,538981.56,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
970,"Australia and Oceania","Marshall Islands",Household,Offline,C,2017-06-18T00:00:00.000000Z,157256686,2017-06-24T00:00:00.000000Z,4603,668.27,502.54,3076046.81,2313191.62,762855.19,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
971,"Central America and the Caribbean",Barbados,"Personal Care",Online,C,2012-10-14T00:00:00.000000Z,624581182,2012-10-17T00:00:00.000000Z,6306,81.73,56.67,515389.38,357361.02,158028.36,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
972,"Central America and the Caribbean","The Bahamas","Personal Care",Offline,M,2011-12-23T00:00:00.000000Z,851923072,2011-12-23T00:00:00.000000Z,1823,81.73,56.67,148993.79,103309.41,45684.38,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
973,"Middle East and North Africa","Saudi Arabia",Cereal,Online,H,2016-07-03T00:00:00.000000Z,765893685,2016-08-08T00:00:00.000000Z,3816,205.70,117.11,784951.20,446891.76,338059.44,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
974,Europe,Belgium,Clothes,Online,C,2017-07-16T00:00:00.000000Z,363416850,2017-08-18T00:00:00.000000Z,1977,109.28,35.84,216046.56,70855.68,145190.88,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
975,Europe,Finland,Snacks,Offline,H,2014-11-24T00:00:00.000000Z,161728894,2014-12-27T00:00:00.000000Z,8029,152.58,97.44,1225064.82,782345.76,442719.06,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
976,Europe,Finland,Snacks,Online,C,2013-03-28T00:00:00.000000Z,748378646,2013-04-07T00:00:00.000000Z,727,152.58,97.44,110925.66,70838.88,40086.78,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
977,"Middle East and North Africa",Iran,Clothes,Offline,H,2010-09-19T00:00:00.000000Z,531227433,2010-09-26T00:00:00.000000Z,857,109.28,35.84,93652.96,30714.88,62938.08,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
978,Asia,"Sri Lanka",Beverages,Online,H,2010-05-05T00:00:00.000000Z,688449084,2010-05-07T00:00:00.000000Z,6238,47.45,31.79,295993.10,198306.02,97687.08,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
979,Europe,Belgium,"Office Supplies",Offline,H,2016-03-07T00:00:00.000000Z,218529927,2016-04-13T00:00:00.000000Z,6717,651.21,524.96,4374177.57,3526156.32,848021.25,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
980,Europe,Armenia,Fruits,Online,H,2014-06-11T00:00:00.000000Z,890268790,2014-07-23T00:00:00.000000Z,9174,9.33,6.92,85593.42,63484.08,22109.34,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
981,Europe,Sweden,Vegetables,Online,L,2015-02-10T00:00:00.000000Z,492777001,2015-02-19T00:00:00.000000Z,2520,154.06,90.93,388231.20,229143.60,159087.60,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
982,"Sub-Saharan Africa",Lesotho,Meat,Online,C,2010-04-22T00:00:00.000000Z,485478389,2010-05-14T00:00:00.000000Z,2698,421.89,364.69,1138259.22,983933.62,154325.60,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
983,"Sub-Saharan Africa",Rwanda,Meat,Online,C,2015-12-07T00:00:00.000000Z,148109281,2016-01-02T00:00:00.000000Z,7682,421.89,364.69,3240958.98,2801548.58,439410.40,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
984,"Sub-Saharan Africa",Liberia,Cosmetics,Online,L,2014-11-17T00:00:00.000000Z,630718505,2014-11-19T00:00:00.000000Z,2476,437.20,263.33,1082507.20,652005.08,430502.12,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
985,"Central America and the Caribbean",Jamaica,"Baby Food",Online,M,2013-10-28T00:00:00.000000Z,903667390,2013-12-16T00:00:00.000000Z,4117,255.28,159.42,1050987.76,656332.14,394655.62,2024-11-04T04:05:04.000000Z,2024-11-04T04:05:04.000000Z
